"subid","block","cond","feedback","choice","trial_perC2","probab","delay","ACC"
2310,5,1,1,1,1,1,2,1
2310,5,1,1,1,2,1,2,1
2310,5,1,-1,2,3,1,2,0
2310,5,1,-1,2,4,1,4,0
2310,5,1,-1,2,5,1,10,0
2310,5,1,1,1,6,1,0,1
2310,5,1,-1,2,7,1,5,0
2310,5,1,1,1,8,1,10,1
2310,5,1,-1,2,9,1,12,0
2310,5,1,-1,2,10,1,9,0
2310,5,1,1,1,11,1,3,1
2310,5,1,1,1,12,1,10,1
2310,5,1,-1,2,13,1,13,0
2310,5,1,1,1,14,1,0,1
2310,5,1,1,1,15,1,9,1
2310,5,1,1,1,16,1,0,1
2310,5,1,1,1,17,1,10,1
2310,5,1,1,1,18,1,0,1
2310,5,1,-1,2,19,1,2,0
2310,5,1,1,1,20,1,4,1
2310,5,1,-1,2,21,1,9,0
2310,5,1,-1,2,22,1,2,0
2310,5,1,-1,2,23,1,5,0
2310,5,1,-1,2,24,1,0,0
2310,5,2,-1,1,1,1,0,0
2310,5,2,1,2,2,1,4,1
2310,5,2,1,2,3,1,3,1
2310,5,2,1,2,4,1,0,1
2310,5,2,-1,1,5,1,5,0
2310,5,2,1,2,6,1,6,1
2310,5,2,-1,1,7,1,2,0
2310,5,2,-1,1,8,1,3,0
2310,5,2,-1,1,9,1,6,0
2310,5,2,1,2,10,1,1,1
2310,5,2,1,2,11,1,3,1
2310,5,2,1,2,12,1,14,1
2310,5,2,1,2,13,1,1,1
2310,5,2,1,2,14,1,22,1
2310,5,2,-1,1,15,1,5,0
2310,5,2,-1,1,16,1,4,0
2310,5,2,-1,1,17,1,7,0
2310,5,2,-1,1,18,1,3,0
2310,5,2,-1,1,19,1,0,0
2310,5,2,-1,1,20,1,5,0
2310,5,2,-1,1,21,1,2,0
2310,5,3,-1,2,1,2,0,0
2310,5,3,1,1,2,2,5,1
2310,5,3,-1,2,3,2,2,0
2310,5,3,1,1,4,2,8,1
2310,5,3,1,2,5,2,10,0
2310,5,3,1,1,6,2,6,1
2310,5,3,-1,2,7,2,7,0
2310,5,3,1,2,8,2,0,0
2310,5,3,-1,2,9,2,6,0
2310,5,3,-1,1,10,2,1,1
2310,5,3,-1,2,11,2,2,0
2310,5,3,1,1,12,2,4,1
2310,5,3,-1,2,13,2,14,0
2310,5,3,1,1,14,2,4,1
2310,5,3,-1,2,15,2,3,0
2310,5,3,1,2,16,2,0,0
2310,5,3,1,1,17,2,4,1
2310,5,3,-1,1,18,2,0,1
2310,5,3,-1,2,19,2,10,0
2310,5,3,-1,2,20,2,5,0
2310,5,3,-1,2,21,2,6,0
2310,5,3,1,1,22,2,0,1
2310,5,3,1,1,23,2,5,1
2310,5,3,-1,2,24,2,11,0
2310,5,4,1,2,1,2,0,1
2310,5,4,-1,1,2,2,4,0
2310,5,4,1,1,3,2,16,0
2310,5,4,-1,1,4,2,6,0
2310,5,4,-1,2,5,2,6,1
2310,5,4,-1,1,6,2,0,0
2310,5,4,1,2,7,2,2,1
2310,5,4,-1,1,8,2,2,0
2310,5,4,-1,1,9,2,8,0
2310,5,4,-1,1,10,2,9,0
2310,5,4,-1,1,11,2,0,0
2310,5,4,-1,1,12,2,3,0
2310,5,4,1,2,13,2,3,1
2310,5,4,-1,1,14,2,5,0
2310,5,4,1,1,15,2,14,0
2310,5,4,1,2,16,2,4,1
2310,5,4,1,2,17,2,0,1
2310,5,4,-1,2,18,2,1,1
2310,5,4,1,2,19,2,7,1
2310,5,4,-1,2,20,2,0,1
2310,5,4,-1,1,21,2,14,0
2310,5,4,-1,1,22,2,5,0
2310,5,4,-1,1,23,2,0,0
2310,5,4,-1,1,24,2,4,0
2310,5,4,-1,1,25,2,6,0
2310,5,5,1,2,1,3,0,0
2310,5,5,-1,2,2,3,13,0
2310,5,5,1,1,3,3,0,1
2310,5,5,1,1,4,3,2,1
2310,5,5,1,2,5,3,1,0
2310,5,5,1,1,6,3,3,1
2310,5,5,-1,1,7,3,0,1
2310,5,5,-1,1,8,3,9,1
2310,5,5,-1,1,9,3,4,1
2310,5,5,-1,2,10,3,9,0
2310,5,5,1,1,11,3,0,1
2310,5,6,1,1,1,3,0,0
2310,5,6,-1,1,2,3,1,0
2310,5,6,1,2,3,3,11,1
2310,5,6,-1,1,4,3,1,0
2310,5,6,1,1,5,3,5,0
2310,5,6,-1,1,6,3,13,0
2310,5,6,1,1,7,3,1,0
2310,5,6,1,2,8,3,12,1
2310,5,6,-1,2,9,3,7,1
2310,5,6,-1,2,10,3,4,1
2310,5,6,-1,1,11,3,1,0
2310,5,6,1,1,12,3,5,0
2310,5,6,-1,2,13,3,1,1
2310,5,6,-1,2,14,3,4,1
2310,5,6,-1,2,15,3,1,1
2310,5,6,-1,2,16,3,11,1
2310,5,6,-1,1,17,3,5,0
2310,5,6,-1,1,18,3,2,0
2310,5,6,1,2,19,3,10,1
2310,5,6,-1,1,20,3,3,0
2310,5,6,-1,2,21,3,13,1
2310,5,6,-1,1,22,3,3,0
2310,5,6,1,1,23,3,5,0
2310,5,6,-1,1,24,3,0,0
2310,5,0,0,-1,0,0,-1,-1
2310,5,0,0,-1,0,0,-1,-1
2310,5,0,0,-1,0,0,-1,-1
2310,5,0,0,-1,0,0,-1,-1
2312,1,1,1,1,1,1,0,1
2312,1,1,-1,2,2,1,18,0
2312,1,1,1,1,3,1,1,1
2312,1,1,1,1,4,1,7,1
2312,1,1,-1,2,5,1,9,0
2312,1,1,1,1,6,1,2,1
2312,1,1,1,1,7,1,8,1
2312,1,1,-1,2,8,1,5,0
2312,1,1,1,1,9,1,0,1
2312,1,1,1,1,10,1,0,1
2312,1,1,-1,2,11,1,2,0
2312,1,1,-1,2,12,1,3,0
2312,1,1,-1,2,13,1,12,0
2312,1,1,-1,2,14,1,10,0
2312,1,1,-1,2,15,1,2,0
2312,1,1,1,1,16,1,4,1
2312,1,1,1,1,17,1,7,1
2312,1,1,1,1,18,1,0,1
2312,1,1,-1,2,19,1,2,0
2312,1,1,-1,2,20,1,6,0
2312,1,1,-1,2,21,1,5,0
2312,1,1,-1,2,22,1,4,0
2312,1,1,-1,2,23,1,2,0
2312,1,1,-1,2,24,1,8,0
2312,1,2,-1,1,1,1,3,0
2312,1,2,-1,1,2,1,3,0
2312,1,2,1,2,3,1,2,1
2312,1,2,1,2,4,1,2,1
2312,1,2,-1,1,5,1,2,0
2312,1,2,-1,1,6,1,5,0
2312,1,2,1,2,7,1,1,1
2312,1,2,-1,1,8,1,11,0
2312,1,2,1,2,9,1,1,1
2312,1,2,1,2,10,1,22,1
2312,1,2,-1,1,11,1,2,0
2312,1,2,-1,1,12,1,0,0
2312,1,2,1,2,13,1,20,1
2312,1,2,1,2,14,1,0,1
2312,1,2,-1,1,15,1,6,0
2312,1,2,1,2,16,1,1,1
2312,1,2,1,2,17,1,3,1
2312,1,2,1,2,18,1,0,1
2312,1,2,1,2,19,1,6,1
2312,1,2,1,2,20,1,7,1
2312,1,2,-1,1,21,1,1,0
2312,1,2,1,2,22,1,2,1
2312,1,2,-1,1,23,1,3,0
2312,1,2,-1,1,24,1,14,0
2312,1,3,-1,2,1,2,0,0
2312,1,3,-1,1,2,2,7,1
2312,1,3,1,2,3,2,2,0
2312,1,3,-1,2,4,2,1,0
2312,1,3,-1,2,5,2,0,0
2312,1,3,1,1,6,2,19,1
2312,1,3,-1,2,7,2,4,0
2312,1,3,-1,2,8,2,8,0
2312,1,3,-1,1,9,2,2,1
2312,1,3,1,1,10,2,1,1
2312,1,3,1,1,11,2,4,1
2312,1,3,1,1,12,2,0,1
2312,1,3,-1,2,13,2,1,0
2312,1,3,1,2,14,2,18,0
2312,1,3,1,2,15,2,8,0
2312,1,3,-1,2,16,2,6,0
2312,1,3,-1,2,17,2,3,0
2312,1,3,-1,2,18,2,10,0
2312,1,3,-1,2,19,2,0,0
2312,1,3,-1,2,20,2,1,0
2312,1,3,-1,2,21,2,2,0
2312,1,3,-1,2,22,2,5,0
2312,1,4,-1,1,1,2,0,0
2312,1,4,-1,1,2,2,8,0
2312,1,4,1,2,3,2,5,1
2312,1,4,-1,2,4,2,2,1
2312,1,4,-1,1,5,2,5,0
2312,1,4,1,1,6,2,1,0
2312,1,4,-1,1,7,2,6,0
2312,1,4,1,2,8,2,1,1
2312,1,4,-1,1,9,2,4,0
2312,1,4,-1,1,10,2,6,0
2312,1,4,-1,1,11,2,4,0
2312,1,4,1,2,12,2,14,1
2312,1,4,-1,1,13,2,2,0
2312,1,4,-1,1,14,2,4,0
2312,1,4,-1,2,15,2,0,1
2312,1,4,1,2,16,2,7,1
2312,1,4,-1,1,17,2,9,0
2312,1,4,1,2,18,2,0,1
2312,1,4,1,2,19,2,9,1
2312,1,4,-1,2,20,2,6,1
2312,1,4,-1,2,21,2,1,1
2312,1,4,1,2,22,2,7,1
2312,1,4,1,2,23,2,10,1
2312,1,5,-1,1,1,3,0,1
2312,1,5,-1,2,2,3,0,0
2312,1,5,-1,1,3,3,1,1
2312,1,5,-1,2,4,3,11,0
2312,1,5,1,1,5,3,9,1
2312,1,5,1,2,6,3,6,0
2312,1,5,-1,2,7,3,6,0
2312,1,5,-1,1,8,3,0,1
2312,1,5,1,1,9,3,4,1
2312,1,5,-1,2,10,3,2,0
2312,1,5,1,1,11,3,2,1
2312,1,5,1,2,12,3,12,0
2312,1,6,1,1,1,3,0,0
2312,1,6,1,1,2,3,5,0
2312,1,6,1,2,3,3,13,1
2312,1,6,-1,2,4,3,6,1
2312,1,6,-1,1,5,3,1,0
2312,1,6,-1,2,6,3,0,1
2312,1,6,1,1,7,3,2,0
2312,1,6,1,1,8,3,1,0
2312,1,6,-1,2,9,3,12,1
2312,1,6,1,1,10,3,19,0
2312,1,6,-1,1,11,3,3,0
2312,1,6,1,2,12,3,0,1
2312,1,6,-1,2,13,3,7,1
2312,1,6,1,1,14,3,0,0
2312,1,6,-1,1,15,3,9,0
2312,1,6,-1,2,16,3,5,1
2312,1,6,1,2,17,3,7,1
2312,1,6,-1,1,18,3,6,0
2312,1,6,-1,1,19,3,6,0
2312,1,6,-1,2,20,3,6,1
2312,1,6,1,1,21,3,7,0
2312,1,6,-1,1,22,3,3,0
2312,1,6,1,1,23,3,2,0
2312,1,0,0,-1,0,0,-1,-1
2312,1,0,0,-1,0,0,-1,-1
2312,1,0,0,-1,0,0,-1,-1
2312,1,0,0,-1,0,0,-1,-1
2312,1,0,0,-1,0,0,-1,-1
2312,2,1,-1,2,1,1,0,0
2312,2,1,-1,2,2,1,5,0
2312,2,1,1,1,3,1,5,1
2312,2,1,1,1,4,1,2,1
2312,2,1,1,1,5,1,0,1
2312,2,1,1,1,6,1,1,1
2312,2,1,1,1,7,1,13,1
2312,2,1,1,1,8,1,6,1
2312,2,1,-1,2,9,1,4,0
2312,2,1,-1,2,10,1,5,0
2312,2,1,1,1,11,1,4,1
2312,2,1,-1,2,12,1,24,0
2312,2,1,-1,2,13,1,3,0
2312,2,1,-1,2,14,1,9,0
2312,2,1,-1,2,15,1,21,0
2312,2,1,1,1,16,1,1,1
2312,2,1,-1,2,17,1,7,0
2312,2,1,1,1,18,1,1,1
2312,2,1,1,1,19,1,0,1
2312,2,1,-1,2,20,1,2,0
2312,2,1,1,1,21,1,3,1
2312,2,1,1,1,22,1,3,1
2312,2,1,1,1,23,1,0,1
2312,2,2,1,2,1,1,0,1
2312,2,2,-1,1,2,1,1,0
2312,2,2,1,2,3,1,6,1
2312,2,2,-1,1,4,1,19,0
2312,2,2,1,2,5,1,2,1
2312,2,2,-1,1,6,1,2,0
2312,2,2,1,2,7,1,1,1
2312,2,2,1,2,8,1,1,1
2312,2,2,1,2,9,1,0,1
2312,2,2,1,2,10,1,19,1
2312,2,2,1,2,11,1,4,1
2312,2,2,1,2,12,1,0,1
2312,2,2,1,2,13,1,4,1
2312,2,2,1,2,14,1,6,1
2312,2,2,1,2,15,1,1,1
2312,2,2,1,2,16,1,0,1
2312,2,2,1,2,17,1,5,1
2312,2,2,1,2,18,1,5,1
2312,2,2,1,2,19,1,3,1
2312,2,2,1,2,20,1,8,1
2312,2,2,1,2,21,1,5,1
2312,2,2,1,2,22,1,1,1
2312,2,2,1,2,23,1,4,1
2312,2,2,1,2,24,1,1,1
2312,2,2,1,2,25,1,21,1
2312,2,3,-1,1,1,2,0,1
2312,2,3,1,1,2,2,3,1
2312,2,3,1,1,3,2,2,1
2312,2,3,-1,2,4,2,14,0
2312,2,3,1,1,5,2,1,1
2312,2,3,1,1,6,2,2,1
2312,2,3,-1,2,7,2,1,0
2312,2,3,1,1,8,2,19,1
2312,2,3,-1,1,9,2,0,1
2312,2,3,1,1,10,2,4,1
2312,2,3,1,1,11,2,3,1
2312,2,3,-1,1,12,2,0,1
2312,2,3,1,1,13,2,4,1
2312,2,3,1,1,14,2,11,1
2312,2,3,1,1,15,2,7,1
2312,2,3,1,1,16,2,7,1
2312,2,3,1,1,17,2,0,1
2312,2,3,1,1,18,2,8,1
2312,2,3,-1,1,19,2,4,1
2312,2,3,-1,1,20,2,0,1
2312,2,3,1,1,21,2,3,1
2312,2,3,1,1,22,2,8,1
2312,2,3,1,1,23,2,1,1
2312,2,4,1,2,1,2,0,1
2312,2,4,1,2,2,2,0,1
2312,2,4,1,2,3,2,3,1
2312,2,4,-1,1,4,2,3,0
2312,2,4,1,2,5,2,2,1
2312,2,4,-1,2,6,2,13,1
2312,2,4,1,2,7,2,8,1
2312,2,4,1,2,8,2,1,1
2312,2,4,-1,2,9,2,5,1
2312,2,4,1,2,10,2,2,1
2312,2,4,-1,1,11,2,9,0
2312,2,4,1,2,12,2,4,1
2312,2,4,1,2,13,2,3,1
2312,2,4,1,2,14,2,0,1
2312,2,4,-1,2,15,2,5,1
2312,2,4,1,2,16,2,5,1
2312,2,4,1,2,17,2,2,1
2312,2,4,1,2,18,2,0,1
2312,2,4,1,2,19,2,11,1
2312,2,4,-1,2,20,2,0,1
2312,2,4,1,2,21,2,0,1
2312,2,4,1,2,22,2,7,1
2312,2,4,1,2,23,2,1,1
2312,2,4,1,2,24,2,2,1
2312,2,4,-1,2,25,2,15,1
2312,2,5,1,1,1,3,0,1
2312,2,5,-1,1,2,3,1,1
2312,2,5,-1,2,3,3,6,0
2312,2,5,1,2,4,3,0,0
2312,2,5,-1,2,5,3,4,0
2312,2,5,-1,2,6,3,0,0
2312,2,5,1,2,7,3,4,0
2312,2,5,-1,2,8,3,1,0
2312,2,5,-1,2,9,3,0,0
2312,2,5,1,2,10,3,10,0
2312,2,6,-1,2,1,3,3,1
2312,2,6,1,2,2,3,3,1
2312,2,6,-1,2,3,3,5,1
2312,2,6,-1,1,4,3,10,0
2312,2,6,1,2,5,3,4,1
2312,2,6,-1,1,6,3,8,0
2312,2,6,-1,2,7,3,3,1
2312,2,6,1,2,8,3,9,1
2312,2,6,-1,2,9,3,0,1
2312,2,6,1,2,10,3,6,1
2312,2,6,-1,2,11,3,0,1
2312,2,6,1,2,12,3,3,1
2312,2,6,-1,2,13,3,0,1
2312,2,6,1,2,14,3,1,1
2312,2,6,-1,2,15,3,16,1
2312,2,6,-1,2,16,3,5,1
2312,2,6,1,1,17,3,3,0
2312,2,6,-1,1,18,3,0,0
2312,2,6,1,1,19,3,4,0
2312,2,6,1,2,20,3,18,1
2312,2,6,-1,2,21,3,0,1
2312,2,6,-1,1,22,3,8,0
2312,2,0,0,-1,0,0,-1,-1
2312,2,0,0,-1,0,0,-1,-1
2312,2,0,0,-1,0,0,-1,-1
2312,2,0,0,-1,0,0,-1,-1
2312,2,0,0,-1,0,0,-1,-1
2312,3,1,1,1,1,1,0,1
2312,3,1,1,1,2,1,4,1
2312,3,1,1,1,3,1,0,1
2312,3,1,1,1,4,1,3,1
2312,3,1,1,1,5,1,5,1
2312,3,1,1,1,6,1,9,1
2312,3,1,1,1,7,1,9,1
2312,3,1,1,1,8,1,0,1
2312,3,1,-1,2,9,1,16,0
2312,3,1,1,1,10,1,4,1
2312,3,1,1,1,11,1,0,1
2312,3,1,1,1,12,1,7,1
2312,3,1,1,1,13,1,5,1
2312,3,1,1,1,14,1,0,1
2312,3,1,1,1,15,1,13,1
2312,3,1,1,1,16,1,1,1
2312,3,1,-1,2,17,1,1,0
2312,3,1,1,1,18,1,3,1
2312,3,1,1,1,19,1,1,1
2312,3,1,1,1,20,1,2,1
2312,3,1,1,1,21,1,5,1
2312,3,1,1,1,22,1,6,1
2312,3,1,1,1,23,1,4,1
2312,3,1,1,1,24,1,2,1
2312,3,1,1,1,25,1,2,1
2312,3,2,1,2,1,1,0,1
2312,3,2,1,2,2,1,8,1
2312,3,2,1,2,3,1,3,1
2312,3,2,1,2,4,1,4,1
2312,3,2,1,2,5,1,0,1
2312,3,2,1,2,6,1,4,1
2312,3,2,1,2,7,1,0,1
2312,3,2,1,2,8,1,3,1
2312,3,2,1,2,9,1,3,1
2312,3,2,1,2,10,1,0,1
2312,3,2,1,2,11,1,2,1
2312,3,2,1,2,12,1,4,1
2312,3,2,1,2,13,1,3,1
2312,3,2,1,2,14,1,23,1
2312,3,2,1,2,15,1,8,1
2312,3,2,1,2,16,1,1,1
2312,3,2,1,2,17,1,9,1
2312,3,2,1,2,18,1,4,1
2312,3,2,1,2,19,1,0,1
2312,3,2,1,2,20,1,4,1
2312,3,2,1,2,21,1,3,1
2312,3,2,1,2,22,1,2,1
2312,3,2,1,2,23,1,6,1
2312,3,2,1,2,24,1,2,1
2312,3,2,1,2,25,1,2,1
2312,3,3,1,1,1,2,0,1
2312,3,3,1,1,2,2,2,1
2312,3,3,1,1,3,2,3,1
2312,3,3,1,1,4,2,1,1
2312,3,3,1,1,5,2,3,1
2312,3,3,1,1,6,2,1,1
2312,3,3,-1,1,7,2,0,1
2312,3,3,1,1,8,2,0,1
2312,3,3,-1,1,9,2,19,1
2312,3,3,-1,1,10,2,10,1
2312,3,3,1,1,11,2,1,1
2312,3,3,-1,2,12,2,8,0
2312,3,3,1,1,13,2,4,1
2312,3,3,1,2,14,2,9,0
2312,3,3,1,1,15,2,3,1
2312,3,3,1,1,16,2,1,1
2312,3,3,1,1,17,2,11,1
2312,3,3,1,1,18,2,8,1
2312,3,3,1,1,19,2,8,1
2312,3,3,-1,1,20,2,3,1
2312,3,3,-1,2,21,2,5,0
2312,3,3,1,1,22,2,4,1
2312,3,3,1,1,23,2,1,1
2312,3,3,1,1,24,2,4,1
2312,3,4,1,1,1,2,0,0
2312,3,4,-1,1,2,2,1,0
2312,3,4,-1,1,3,2,3,0
2312,3,4,-1,2,4,2,18,1
2312,3,4,-1,1,5,2,7,0
2312,3,4,-1,1,6,2,1,0
2312,3,4,1,2,7,2,2,1
2312,3,4,-1,1,8,2,14,0
2312,3,4,1,2,9,2,1,1
2312,3,4,1,2,10,2,1,1
2312,3,4,-1,2,11,2,4,1
2312,3,4,1,2,12,2,9,1
2312,3,4,-1,1,13,2,10,0
2312,3,4,-1,1,14,2,2,0
2312,3,4,-1,1,15,2,8,0
2312,3,4,-1,1,16,2,20,0
2312,3,4,-1,1,17,2,1,0
2312,3,4,-1,1,18,2,1,0
2312,3,4,1,2,19,2,8,1
2312,3,4,-1,2,20,2,2,1
2312,3,4,1,2,21,2,0,1
2312,3,4,1,2,22,2,1,1
2312,3,5,-1,2,1,3,0,0
2312,3,5,-1,1,2,3,15,1
2312,3,5,-1,2,3,3,3,0
2312,3,5,1,2,4,3,10,0
2312,3,5,1,2,5,3,2,0
2312,3,5,-1,2,6,3,0,0
2312,3,5,-1,2,7,3,7,0
2312,3,5,-1,2,8,3,2,0
2312,3,5,1,2,9,3,9,0
2312,3,5,1,1,10,3,1,1
2312,3,5,-1,2,11,3,3,0
2312,3,6,-1,1,1,3,0,0
2312,3,6,-1,2,2,3,2,1
2312,3,6,1,2,3,3,6,1
2312,3,6,-1,2,4,3,0,1
2312,3,6,-1,2,5,3,2,1
2312,3,6,1,1,6,3,1,0
2312,3,6,1,2,7,3,14,1
2312,3,6,-1,1,8,3,1,0
2312,3,6,1,1,9,3,11,0
2312,3,6,1,1,10,3,2,0
2312,3,6,1,2,11,3,4,1
2312,3,6,1,1,12,3,3,0
2312,3,6,1,1,13,3,14,0
2312,3,6,1,1,14,3,2,0
2312,3,6,1,1,15,3,1,0
2312,3,6,-1,1,16,3,0,0
2312,3,6,-1,1,17,3,4,0
2312,3,6,1,1,18,3,13,0
2312,3,6,-1,1,19,3,2,0
2312,3,6,-1,1,20,3,1,0
2312,3,6,-1,1,21,3,2,0
2312,3,0,0,-1,0,0,-1,-1
2312,3,0,0,-1,0,0,-1,-1
2312,3,0,0,-1,0,0,-1,-1
2312,3,0,0,-1,0,0,-1,-1
2312,3,0,0,-1,0,0,-1,-1
2312,4,1,1,1,1,1,0,1
2312,4,1,1,1,2,1,11,1
2312,4,1,1,1,3,1,3,1
2312,4,1,-1,2,4,1,0,0
2312,4,1,-1,2,5,1,8,0
2312,4,1,-1,2,6,1,2,0
2312,4,1,1,1,7,1,1,1
2312,4,1,1,1,8,1,3,1
2312,4,1,1,1,9,1,2,1
2312,4,1,1,1,10,1,2,1
2312,4,1,1,1,11,1,8,1
2312,4,1,1,1,12,1,14,1
2312,4,1,-1,2,13,1,9,0
2312,4,1,1,1,14,1,8,1
2312,4,1,-1,2,15,1,12,0
2312,4,1,1,1,16,1,0,1
2312,4,1,1,1,17,1,0,1
2312,4,1,-1,2,18,1,17,0
2312,4,1,1,1,19,1,0,1
2312,4,1,1,1,20,1,2,1
2312,4,1,1,1,21,1,1,1
2312,4,1,1,1,22,1,2,1
2312,4,1,1,1,23,1,7,1
2312,4,2,1,2,1,1,3,1
2312,4,2,1,2,2,1,0,1
2312,4,2,1,2,3,1,0,1
2312,4,2,1,2,4,1,6,1
2312,4,2,1,2,5,1,3,1
2312,4,2,-1,1,6,1,8,0
2312,4,2,1,2,7,1,3,1
2312,4,2,1,2,8,1,9,1
2312,4,2,1,2,9,1,2,1
2312,4,2,1,2,10,1,7,1
2312,4,2,1,2,11,1,11,1
2312,4,2,1,2,12,1,8,1
2312,4,2,1,2,13,1,0,1
2312,4,2,1,2,14,1,12,1
2312,4,2,1,2,15,1,0,1
2312,4,2,1,2,16,1,11,1
2312,4,2,1,2,17,1,1,1
2312,4,2,1,2,18,1,0,1
2312,4,2,1,2,19,1,6,1
2312,4,2,1,2,20,1,16,1
2312,4,2,1,2,21,1,8,1
2312,4,2,1,2,22,1,0,1
2312,4,2,1,2,23,1,0,1
2312,4,3,-1,2,1,2,0,0
2312,4,3,-1,2,2,2,5,0
2312,4,3,-1,2,3,2,2,0
2312,4,3,-1,2,4,2,0,0
2312,4,3,1,1,5,2,11,1
2312,4,3,-1,1,6,2,8,1
2312,4,3,1,1,7,2,1,1
2312,4,3,-1,2,8,2,3,0
2312,4,3,1,2,9,2,13,0
2312,4,3,-1,2,10,2,0,0
2312,4,3,1,2,11,2,3,0
2312,4,3,-1,2,12,2,0,0
2312,4,3,1,2,13,2,1,0
2312,4,3,1,2,14,2,7,0
2312,4,3,-1,2,15,2,0,0
2312,4,3,1,1,16,2,2,1
2312,4,3,-1,2,17,2,7,0
2312,4,3,-1,2,18,2,8,0
2312,4,3,-1,2,19,2,1,0
2312,4,3,-1,2,20,2,3,0
2312,4,3,-1,2,21,2,18,0
2312,4,3,-1,2,22,2,10,0
2312,4,3,-1,2,23,2,3,0
2312,4,4,1,2,1,2,0,1
2312,4,4,1,2,2,2,8,1
2312,4,4,1,2,3,2,3,1
2312,4,4,-1,2,4,2,3,1
2312,4,4,1,2,5,2,4,1
2312,4,4,1,2,6,2,5,1
2312,4,4,1,2,7,2,6,1
2312,4,4,1,2,8,2,0,1
2312,4,4,1,2,9,2,7,1
2312,4,4,1,2,10,2,4,1
2312,4,4,1,2,11,2,3,1
2312,4,4,-1,2,12,2,5,1
2312,4,4,-1,2,13,2,5,1
2312,4,4,1,2,14,2,3,1
2312,4,4,-1,2,15,2,4,1
2312,4,4,1,2,16,2,3,1
2312,4,4,1,2,17,2,3,1
2312,4,4,1,2,18,2,2,1
2312,4,4,1,2,19,2,15,1
2312,4,4,1,2,20,2,4,1
2312,4,4,1,2,21,2,0,1
2312,4,4,-1,2,22,2,1,1
2312,4,4,1,2,23,2,2,1
2312,4,4,1,2,24,2,9,1
2312,4,4,1,2,25,2,2,1
2312,4,5,-1,2,1,3,0,0
2312,4,5,1,2,2,3,0,0
2312,4,5,1,2,3,3,1,0
2312,4,5,-1,2,4,3,20,0
2312,4,5,1,2,5,3,5,0
2312,4,5,-1,2,6,3,5,0
2312,4,5,-1,2,7,3,1,0
2312,4,5,1,2,8,3,9,0
2312,4,5,-1,2,9,3,2,0
2312,4,5,1,2,10,3,1,0
2312,4,5,1,2,11,3,1,0
2312,4,5,-1,2,12,3,7,0
2312,4,6,-1,1,1,3,0,0
2312,4,6,-1,1,2,3,5,0
2312,4,6,-1,1,3,3,8,0
2312,4,6,1,1,4,3,1,0
2312,4,6,1,1,5,3,2,0
2312,4,6,-1,1,6,3,0,0
2312,4,6,-1,1,7,3,5,0
2312,4,6,1,1,8,3,6,0
2312,4,6,-1,1,9,3,18,0
2312,4,6,-1,1,10,3,1,0
2312,4,6,1,1,11,3,3,0
2312,4,6,1,1,12,3,0,0
2312,4,6,-1,2,13,3,23,1
2312,4,6,1,2,14,3,0,1
2312,4,6,-1,2,15,3,1,1
2312,4,6,-1,2,16,3,4,1
2312,4,6,-1,2,17,3,1,1
2312,4,6,-1,1,18,3,8,0
2312,4,6,-1,2,19,3,1,1
2312,4,6,1,2,20,3,1,1
2312,4,6,1,2,21,3,5,1
2312,4,6,1,1,22,3,22,0
2312,4,6,1,2,23,3,1,1
2312,4,0,0,-1,0,0,-1,-1
2312,4,0,0,-1,0,0,-1,-1
2312,4,0,0,-1,0,0,-1,-1
2312,4,0,0,-1,0,0,-1,-1
2312,5,1,-1,2,1,1,0,0
2312,5,1,1,1,2,1,3,1
2312,5,1,-1,2,3,1,9,0
2312,5,1,1,1,4,1,1,1
2312,5,1,-1,2,5,1,1,0
2312,5,1,1,1,6,1,3,1
2312,5,1,1,1,7,1,13,1
2312,5,1,1,1,8,1,0,1
2312,5,1,1,1,9,1,11,1
2312,5,1,1,1,10,1,3,1
2312,5,1,1,1,11,1,0,1
2312,5,1,1,1,12,1,16,1
2312,5,1,1,1,13,1,0,1
2312,5,1,-1,2,14,1,6,0
2312,5,1,1,1,15,1,2,1
2312,5,1,1,1,16,1,0,1
2312,5,1,-1,2,17,1,3,0
2312,5,1,1,1,18,1,16,1
2312,5,1,1,1,19,1,2,1
2312,5,1,-1,2,20,1,10,0
2312,5,1,1,1,21,1,0,1
2312,5,1,1,1,22,1,11,1
2312,5,1,1,1,23,1,1,1
2312,5,1,1,1,24,1,1,1
2312,5,1,1,1,25,1,0,1
2312,5,2,1,2,1,1,0,1
2312,5,2,1,2,2,1,0,1
2312,5,2,-1,1,3,1,17,0
2312,5,2,1,2,4,1,2,1
2312,5,2,-1,1,5,1,2,0
2312,5,2,1,2,6,1,5,1
2312,5,2,1,2,7,1,0,1
2312,5,2,1,2,8,1,4,1
2312,5,2,1,2,9,1,3,1
2312,5,2,-1,1,10,1,5,0
2312,5,2,1,2,11,1,0,1
2312,5,2,1,2,12,1,7,1
2312,5,2,1,2,13,1,13,1
2312,5,2,1,2,14,1,5,1
2312,5,2,1,2,15,1,2,1
2312,5,2,1,2,16,1,6,1
2312,5,2,1,2,17,1,0,1
2312,5,2,1,2,18,1,9,1
2312,5,2,1,2,19,1,0,1
2312,5,2,1,2,20,1,16,1
2312,5,2,1,2,21,1,2,1
2312,5,3,-1,2,1,2,0,0
2312,5,3,1,2,2,2,1,0
2312,5,3,-1,2,3,2,5,0
2312,5,3,-1,2,4,2,2,0
2312,5,3,1,1,5,2,1,1
