Date 	 Name 	 ID 	 Gender 	 Appearance 	 Trial 	 Block 	 Bin 	 Condition 	 Category 	 Number 	 Valid 	 Keypress 	 Correct 	 RT 	 Realcorrect 	 Deadline 	 Timeout 	 Stimtrigger 	 Resptrigger 	 Fedtrigger 	WithinTime
10-Apr-13	sub2306	2306	2	1	69	2	1	6	1	2	0	1	1	0.0455	0	0.4	0	16	47	38	0
10-Apr-13	sub2306	2306	2	1	70	2	1	6	1	2	1	1	0	0.3648	0	0.4	0	16	45	46	0
10-Apr-13	sub2306	2306	2	1	71	2	1	5	3	3	1	1	1	0.00106	1	0.4	0	15	35	36	0
10-Apr-13	sub2306	2306	2	1	72	2	1	2	4	3	1	2	1	0.01278	1	0.4	0	12	30	31	0
10-Apr-13	sub2306	2306	2	1	73	2	1	3	6	6	0	1	0	0.42573	1	0.4	1	13	34	51	0
10-Apr-13	sub2306	2306	2	1	74	2	1	3	6	6	1	1	1	0.3518	1	0.6	0	13	32	33	0
10-Apr-13	sub2306	2306	2	1	75	2	1	4	2	2	1	2	1	0.43375	1	0.6	0	14	32	33	0
10-Apr-13	sub2306	2306	2	1	76	2	2	4	2	2	1	2	1	0.48943	1	0.5	0	24	62	63	0
10-Apr-13	sub2306	2306	2	1	77	2	2	5	3	3	0	1	0	0.44905	1	0.5	0	25	67	88	0
10-Apr-13	sub2306	2306	2	1	78	2	2	4	2	2	0	2	0	0.47191	1	0.5	0	24	64	89	0
10-Apr-13	sub2306	2306	2	1	79	2	2	1	5	6	1	1	1	0.47089	1	0.5	0	21	60	61	0
10-Apr-13	sub2306	2306	2	1	80	2	2	3	6	6	1	1	1	0.01129	1	0.5	0	23	62	63	0
10-Apr-13	sub2306	2306	2	1	81	2	2	2	4	3	1	2	1	0.0081	1	0.5	0	22	60	61	0
10-Apr-13	sub2306	2306	2	1	82	2	2	2	4	3	1	2	1	0.41435	1	0.5	0	22	60	61	0
10-Apr-13	sub2306	2306	2	1	83	2	2	1	5	6	1	2	0	0.34403	0	0.5	0	21	80	81	0
10-Apr-13	sub2306	2306	2	1	84	2	2	5	3	3	0	1	0	0.36078	1	0.5	0	25	67	88	0
10-Apr-13	sub2306	2306	2	1	85	2	2	2	4	3	1	2	1	0.436	1	0.5	0	22	60	61	0
10-Apr-13	sub2306	2306	2	1	86	2	2	1	5	6	1	1	1	0.35243	1	0.5	0	21	60	61	0
10-Apr-13	sub2306	2306	2	1	87	2	2	3	6	6	1	1	1	0.44627	1	0.5	0	23	62	63	0
10-Apr-13	sub2306	2306	2	1	88	2	2	1	5	6	1	1	1	0.46024	1	0.5	0	21	60	61	0
10-Apr-13	sub2306	2306	2	1	89	2	2	2	4	3	1	2	1	0.45449	1	0.5	0	22	60	61	0
10-Apr-13	sub2306	2306	2	1	90	2	2	3	6	6	1	1	1	0.35785	1	0.5	0	23	62	63	0
10-Apr-13	sub2306	2306	2	1	91	2	2	2	4	3	1	2	1	0.43191	1	0.5	0	22	60	61	0
