subid,appearance,real_trial,trial_perC,trial,block,bin,cond,choice,feedback,RT,ACC,prob,LR,immedRT,immedRTdiff,immedRT_corr,immedRTdiff_corr,delayRT,delayRTdiff,delayRT_corr,delayRTdiff_corr,stay_switch,con_incon,Re_choseL,Re_choseC,delay,N_choseL,NC_choseL,N_choseC,NC_choseC,N_cur_choice,NC_cur_choice,
2301,0,19,1,19,1,1,2,1,0,0.01252,0,1,2,NaN,NaN,NaN,NaN,0.39931,NaN,0.39931,NaN,0,1,NaN,NaN,NaN,0,0,0,0,0,0
2301,0,21,2,21,1,1,2,2,1,0.39931,1,1,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0,1,1,1,0,0,0,0,0
2301,0,22,3,22,1,1,2,2,1,0.03929,1,1,2,0.49044,NaN,0.49044,NaN,NaN,NaN,NaN,NaN,1,1,0,1,0,1,0,1,1,1,1
2301,0,26,4,26,1,1,2,2,1,0.03315,1,1,2,0.46782,NaN,NaN,NaN,0.48376,NaN,NaN,NaN,0,0,0,1,3,1,0,2,2,2,2
2301,0,28,5,28,1,1,2,1,0,0.48376,0,1,2,0.43491,-0.04885,NaN,NaN,0.43491,-0.04885,NaN,NaN,1,0,0,1,1,1,0,3,3,1,0
2301,0,29,6,29,1,1,2,1,0,0.43491,0,1,2,0.47102,0.03611,0.47102,0.03611,0.47102,0.03611,0.47102,0.03611,0,1,0,1,0,2,0,3,3,2,0
2301,0,30,7,30,1,1,2,2,1,0.47102,1,1,2,NaN,NaN,NaN,NaN,0.49908,0.02806,0.49908,0.02806,1,1,0,1,0,3,0,3,3,3,3
2301,0,34,8,34,1,1,2,2,1,0.49908,1,1,2,0.39936,-0.09972,0.39936,-0.09972,0.39936,-0.09972,0.39936,-0.09972,1,1,0,1,3,3,0,4,4,4,4
2301,0,35,9,35,1,1,2,2,1,0.39936,1,1,2,0.37767,-0.02169,0.37767,-0.02169,0.37767,-0.02169,0.37767,-0.02169,1,1,0,1,0,3,0,5,5,5,5
2301,0,36,10,36,1,1,2,2,1,0.37767,1,1,2,0.49765,0.11998,0.49765,0.11998,NaN,NaN,NaN,NaN,0,0,0,1,0,3,0,6,6,6,6
2301,0,65,11,65,1,1,2,1,0,0.04679,0,1,2,0.43031,NaN,0.43031,NaN,0.45505,NaN,NaN,NaN,1,0,0,1,28,3,0,7,7,3,0
2301,0,69,12,69,1,1,2,1,0,0.45505,0,1,2,NaN,NaN,NaN,NaN,0.10052,-0.35453,0.10052,-0.35453,0,1,0,1,3,4,0,7,7,4,0
2301,0,75,13,75,1,1,2,2,1,0.10052,1,1,2,0.12453,0.02401,0.12453,0.02401,0.43482,0.3343,NaN,NaN,0,0,0,1,5,5,0,7,7,7,7
2301,0,77,14,77,1,2,2,1,0,0.43482,0,1,2,0.48339,0.04857,NaN,NaN,NaN,NaN,NaN,NaN,0,1,0,1,1,5,0,8,8,5,0
2301,0,82,15,82,1,2,2,2,1,0.03333,1,1,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0,1,4,6,0,8,8,8,8
2301,0,91,16,91,1,2,2,2,1,0.0229,1,1,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0,1,8,6,0,9,9,9,9
2301,0,94,17,94,1,2,2,2,1,0.0993,1,1,2,NaN,NaN,NaN,NaN,0.42075,NaN,0.42075,NaN,1,1,0,1,2,6,0,10,10,10,10
2301,0,99,18,99,1,2,2,2,1,0.42075,1,1,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0,1,4,6,0,11,11,11,11
2301,0,111,19,111,1,2,2,2,1,0.06406,1,1,2,0.39651,NaN,0.39651,NaN,0.39651,NaN,0.39651,NaN,1,1,0,1,11,6,0,12,12,12,12
2301,0,112,20,112,1,2,2,2,1,0.39651,1,1,2,NaN,NaN,NaN,NaN,0.47532,0.07881,0.47532,0.07881,1,1,0,1,0,6,0,13,13,13,13
